#sGroupID	iOrder	iNpcID	iImageDirection	sNpcVoice	sActionID	sManager	iInFields	sBtnName1	sOpenUIID1	sArg1	sBtnName2	sOpenUIID2	sArg2	sBtnName3	sOpenUIID3	sArg3	sBtnName4	sOpenUIID4	sArg4	sNextQuestID	fDestroyTime	iGiftID
10506001	1	0	0	0	stand01	嗯，日后若是得空的话，我就好好跟着练练。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10506001	1	100201	1	0	stand01	方才我们相谈甚欢，鄙人李微之，请问你叫什么名字？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10506001	1	0	0	0	stand01	在下<N#>。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	1	0	0	0	stand01	喔，这只鸡好肥……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	2	0	0	0	stand01	……	1	一、抓鸡！	0	0	二、应该有人养的，还是算了。	0	0	0	0	0	0	0	0	0	0	0
10510001	3	910011	1	0	stand01	咕咕～咯～咯咯～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	4	0	0	0	stand01	乖，哥哥不是坏人～来～来来～～～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	5	910012	0	0	stand01	喔咯咯！喔喔喔！！！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	6	0	0	0	stand01	哇，好凶的鸡！！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	7	0	0	0	stand01	哈，得手了。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	8	910012	0	0	stand01	咯……喔喔喔！！！！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	9	910011	1	0	stand01	咯咯咯！！～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	10	910012	0	0	stand01	喔～喔喔！！！～～～～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	11	100014	0	0	stand01	呼…好凶残的鸡……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	12	100014	0	0	stand01	这飞上飞下、又啄又抓的……和武林高手一样，这真的是鸡吗……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	13	100014	0	0	stand01	欸，等等……[FF0000]武林高手[-]，我好像想到了些什么……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	14	100014	0	0	stand01	呜哇……痛痛痛，这鸡果然是「高手」啊，痛死我啦……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	15	100014	0	0	stand01	可恶，我一定要看清楚牠们怎么「出招」的……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	16	910012	0	0	stand01	喔喔喔！！～～～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	17	100014	0	0	stand01	喝！哈！…看我[FFFF00]庐山升鸡霸[-]！！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	18	100014	0	0	stand01	哈哈哈……我学会啦！这鸡……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	19	910011	0	0	stand01	咕咕咯……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	20	100014	0	0	stand01	这鸡…鸡神的武学，哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	21	100014	0	0	stand01	奇怪，为什么是庐山？……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10510001	22	910011	0	0	stand01	咯咯……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10510001	23	0	0	0	stand01	弟子向师傅请安，师傅近来可好？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	24	910012	1	0	stand01	喔喔喔！！～～～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	25	0	0	0	stand01	好久不见，师傅依旧精神奕奕，容光焕发啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	26	0	0	0	stand01	师傅在上，请受徒儿一拜。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	27	910012	1	0	stand01	喔咯咯……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	28	0	0	0	stand01	师娘请放心，我会帮你看好师傅，不会让他乱来的！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	29	910011	1	0	stand01	咕咕咯！咕咕咯！！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510001	30	0	0	0	stand01	……	1	一、邀请师傅同行	0	0	二、告辞	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	「…雄雉于飞，泄泄其羽。我之怀矣，自诒伊阻。<br>雄雉于飞，下上其音。展矣君子，实劳我心。」	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	「瞻彼日月，悠悠我思。道之云远，曷云能来？<br>百尔君子，不知德行；不忮不求，何用不臧？」	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	0	0	0	stand01	瞻彼日月，悠悠我思……这首诗听来意旨真是深远！这位大哥，这首诗是您作的吗？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	这首诗确实意旨深长，可惜并非在下所作。<br>这首诗为雄雉，实出自于＜诗经‧邶风＞。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	0	0	0	stand01	原来如此。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	我看阁下风尘仆仆，一副武林人士装扮，想必阁下定是江湖中人？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	0	0	0	stand01	我初入江湖，可还算不上什么江湖中人。不过有朝一日，我必会在这江湖中闯出名头。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	这位兄台，在这个江湖之上，打打杀杀其实并不是唯一的出路，武林第一也只是徒有虚名，<br>琴棋书画等风雅之事也同为武林人士所喜爱，鄙人有一副字帖，便是在我南游杭州之时，一位奇人异士所赠！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	0	0	0	stand01	嗯，日后若是得空的话，我就好好跟着练练。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	方才我们相谈甚欢，鄙人李微之，请问你叫什么名字？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	0	0	0	stand01	在下<N#>。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	久仰，久仰。今日和<Z#1>兄甚是有缘，本该和<Z#1>兄以文会友，比划比划，但是明年在下要参加秋试，功课实在是繁多。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511001	1	100201	1	0	stand01	如果<Z#1>兄愿意，请<Z#1>兄再来寒舍，到时再来切磋笔墨一番。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	0	0	0	0	stand01	又见到小虾米大侠了！不管看几次，都觉得小虾米大侠果真不愧大侠之名啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	1	100016	1	0	stand01	不过就是个死人雕像，有什么好看的？走了！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	2	0	0	0	stand01	二师兄，小虾米前辈可是至今最了不起的武林第一人，他的不败传说，至今武林上只有传说中的「独孤求败」才能媲美！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	3	0	0	0	stand01	当真是打遍天下无敌手、但求一败而不可得，英雄豪杰，不外如此！我们生的晚无缘见识前辈的风采，看看这雕像也是好的！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	4	100015	1	0	stand01	呵。现下离寿宴时间还早，在洛阳多看看也不错。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	5	100016	1	0	stand01	无聊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	6	0	0	0	stand01	据说当年小虾米以一套野球拳独步江湖，可这套野球拳究竟属于哪门哪派，却从来没听说过，师兄可有头绪？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	7	100015	1	0	stand01	这…听说这野球拳刚猛无匹，当年小虾米前辈仅以一拳之力便击败了十大高手；可观当今武林，绝无拳法有如此威力，哪门哪派，实在难说。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	8	100134	1	0	stand01	他无门无派，是自学而成的。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	9	0	0	0	stand01	徐兄！太好了，那日陕北十三雁突然来袭，我还担心你们兄弟俩没来得及逃走。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	10	100134	1	0	stand01	呵呵…让<Z#1>兄挂心了，子骐与在下皆是平安。倒要恭喜<Z#1>兄觅得良宿，拜入了无瑕子道长门下，这下可是前途无量，大有可为。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	11	0	0	0	stand01	咦？想不到徐兄消息如此灵通，小弟至今依旧默默无名，以为没人知道…	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	12	100015	1	0	stand01	师弟，这位是…	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	13	0	0	0	stand01	啊！忘了和师兄介绍了，这位是徐子易徐先生，是位说书人。徐兄说的书啊，活灵活现，精彩的紧，几个月前我才有幸在杜康村听徐兄讲过小虾米前辈的故事呢！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	14	100015	1	0	stand01	原来是[FF0000]武林通鉴[-]的作者徐先生，谷某久闻先生大名，今日方睹先生真容。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	15	100016	0	0	stand01	……武林通鉴？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	16	0	1	0	stand01	我记得！徐兄，这武林通鉴上当真什么都记吗？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	17	100134	0	0	stand01	非也，在下若将那些个街谈巷语、道听涂说之事全数记下，这书就不免滥竽充数，鱼龙混杂，落了下乘；因此只有在下认为值得记下之事，才会加载拙作之中。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	18	100016	1	0	stand01	喔？那我们逍遥谷可有记在你书中？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	19	100134	0	0	stand01	呵呵…逍遥谷谷主无瑕子，当世武功排名第八，不但妙手回春，博通古今，琴棋书画，诸般杂技，亦皆专擅。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	20	0	0	0	stand01	【师父何等神通广大，居然只排第八！？这名次究竟是如何得出来的？】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	21	100134	1	0	stand01	大弟子谷月轩，辽东大侠谷云飞之子，人称逍遥拳不平，少年英雄会魁首，数月前拳败贼首仇霸，擒拿陕北十三雁。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	22	0	0	0	stand01	【魁首？大师兄可真厉害！这少年英雄会不知有何名堂？】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	23	100134	1	0	stand01	二弟子荆棘，自创双武绝技刀剑十杀，半年前在徐州孤身斩杀淮河四霸。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	24	0	0	0	stand01	【以一敌四？怎么都没听二师兄说过？】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	25	100016	0	0	stand01	……半句不差！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	26	100015	1	0	stand01	先生果然神通广大，这许多细节竟都逃不出先生法眼。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	27	100134	1	0	stand01	三弟子<N#>，无瑕子关门弟子，数月前与霹雳堂秦护法一同惩治恶霸黄骆。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	28	0	0	0	stand01	啊！？我也有？这事…徐兄竟然知道？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	29	100134	1	0	stand01	呵呵…黄骆手下虽然无甚高手，可正所谓万丈高楼平地起，<Z#1>兄习武不过数月，便有如此胆识，初试啼声，一鸣惊人，在下以为有记入拙作的价值在。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	30	100134	1	0	stand01	还望你再接再厉，在这江湖上干出一番大事业，在下可是很期待能再看到你的名字出现在拙作之中啊。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	31	0	0	0	stand01	多谢徐兄厚爱，在下一定会发奋图强，不让徐兄失望！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	32	0	0	0	stand01	【哈哈哈…原来这就是做大侠的感觉…】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	33	0	0	0	stand01	唉…大师兄、二师兄都榜上有名，我的名字，肯定是不在上头了…	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	34	100134	1	0	stand01	<Z#1>别气馁，所谓十年寒窗无人问，一举成名天下知，想当年徐某著书立传之时，亦是默默无闻。只要持之以恒，出人头地之日必将到来！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	35	0	0	0	stand01	……好！我<N#>定要力争上游，闯出一番名号，让徐兄刮目相看！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	36	100134	1	0	stand01	好志气！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521001	37	100134	1	0	stand01	今日与三位相谈甚欢，若三位别无要事，不妨也来茶铺喝些清茶，在下今天都会在茶馆内品茗，洛阳的君山银针可也是一绝啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	1	100022	0	0	stand01	哼，还没断奶的小娃儿，也能立雕像？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	2	100023	1	0	stand01	是啊，你们瞧，这儿立的若是大哥我的雕像，可不是比他这小娃儿威武多了？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	3	100025	0	0	stand01	大哥说的是，光是大哥这颗足以震慑人心的大头，就不知比这小子威武多少倍了。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	4	100023	1	0	stand01	哼哼…可不是吗？行走江湖靠的是什么？靠的就是能不能第一眼就用气势压过对方啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	5	100024	0	0	stand01	是啊是啊，我看这小子不但气势差了咱们一大截，手底下肯定也没什么真功夫！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	6	100022	0	0	stand01	没有真功夫也能立雕像，一定是用了什么手段！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	7	100025	0	0	stand01	欺世盗名！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	8	100024	0	0	stand01	沽名钓誉！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	9	100022	0	0	stand01	寡廉鲜耻！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	10	100023	1	0	stand01	当真不要脸！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	11	100023	1	0	stand01	这种小子，瞧我这轰天一锤，就能砸得他七荤八素、灰头土脸！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	12	100024	0	0	stand01	我再追风一指，点得他手脚酸软、束手就擒！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	13	100025	0	0	stand01	我左一拳、右一腿，打得他哭爹喊娘、跪地讨饶！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	14	100022	0	0	stand01	最后我再横扫一刀，斩得他身首分离、驾鹤西归！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	15	100023	1	0	stand01	哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	16	100022	0	0	stand01	哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	17	100025	0	0	stand01	哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	18	100024	0	0	stand01	哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	19	0	0	0	stand01	【……这四人竟如此嚣张？莫非是哪派高手？】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	20	0	0	0	stand01	打扰四位了，方才听四位在此发表高论，武艺似乎颇为高强，竟不把大英雄小虾米放在眼里。不知四位姓什名谁？江湖上有何名号？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	21	100023	1	0	stand01	说出来怕吓死你。<br>老子就是人送称号劈天裂地的轰天锤[FFFF00]雷震天[-]！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	22	100022	0	0	stand01	陆可挑五虎，水可战六蛟，在下日月大刀[FFFF00]贾云长[-]是也！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	23	100025	0	0	stand01	在下的无形拳和迷踪腿也绝非是浪得虚名的，乃有万夫莫敌之勇，想来和飞鸿比自也是其高一筹的。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	24	100024	0	0	stand01	我乃来去无踪，人称快捷一阵风的[FFFF00]赵惊风[-]是也！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	25	100023	1	0	stand01	五岳四龙，就是我们！哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	26	100022	0	0	stand01	五岳四龙，就是我们！哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	27	100025	0	0	stand01	五岳四龙，就是我们！哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	28	100024	0	0	stand01	五岳四龙，就是我们！哈哈哈哈……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10526001	29	100016	0	0	stand01	啐！江湖上名号越响的，往往越没什么真实本领！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	30	100024	0	0	stand01	臭小子你说什么？！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	31	100016	0	0	stand01	想跟我动手么？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	32	100015	1	0	stand01	阿棘，别多生是非。人家要叫什么外号我们可管不着。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	33	100025	0	0	stand01	算你们识相！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	34	100023	1	0	stand01	我们不跟小鬼一般见识！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	35	100016	0	0	stand01	哼，不敢打就不敢打，少在这装模作样！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	36	100022	0	0	stand01	可恶！不给你尝尝厉害，我就不叫贾云长！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	37	100016	0	0	stand01	就你们这德性老子还不屑跟你们动手，师弟，上！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	38	0	0	0	stand01	啥？！为什么是我！【明明都是你在挑衅欸！】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	39	100015	1	0	stand01	阿棘！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	40	100016	0	0	stand01	叫什么？现在就是印证你武功的最好机会！还不快去？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	41	100015	1	0	stand01	真没办法……三师弟，你就当练武，有师兄在，他们伤不了你。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	42	100016	0	0	stand01	要是连这种货色都办不了，他也不用妄想名留千史啦！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526001	43	0	0	0	stand01	【可恶～！】打就打！谁怕谁？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	1	100022	0	0	stand01	痛痛痛！痛啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	2	100024	1	0	stand01	二哥！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	3	100023	1	0	stand01	二弟！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	4	0	0	0	stand01	就、就这样？明明名号这么威风……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	5	100016	1	0	stand01	就说了，只是批废物而已！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527001	6	100015	0	0	stand01	走吧，别再同他们一般见识。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528001	1	100015	0	0	stand01	三师弟退后！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528001	2	100016	1	0	stand01	啐！你连这种废物也打不赢，废物不如！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528001	3	0	0	0	stand01	…………	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528001	4	100015	1	0	stand01	阿棘，别说了。<br>走吧，别再同他们一般见识。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	1	100112	2	0	stand01	你小子撞到本大爷还不道歉？！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	2	100297	1	0	stand01	凭什么？是你们自己来撞我，这是做贼的喊捉贼？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	3	100112	2	0	stand01	大哥是对的！他说是你撞就是你撞！给我跪下道歉！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	4	100297	1	0	stand01	哈哈，你们要跟我跪下道歉？这我可不敢当～	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	5	100113	2	0	stand01	臭小白脸！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	6	100078	1	0	stand01	哪来的贼在这里逞凶……陆少临？是你！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	7	100297	0	0	stand01	喂，别把我跟他们混为一谈！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	8	100112	1	0	stand01	姓关的小毛头，你跟这小白脸也是一挂是吧！今日老子就连你一起教训！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	9	100078	0	0	stand01	我跟这家伙才不是一挂，不过你想讨打我倒是奉陪！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	10	0	0	0	stand01	【哗！要打起来了！我也来凑个热闹！】	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531001	11	0	0	0	stand01	两位仁兄，这些个贼我也看不惯！来帮手了！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	1	100113	0	0	stand01	可恶！给我记住！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	2	100112	1	0	stand01	大哥等等我！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	3	100297	1	0	stand01	多谢这位兄弟拔刀相助！我叫陆少临，不知兄弟大名？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	4	0	0	0	stand01	在下逍遥谷<N#>，陆兄客气了！<br>两位仁兄认识？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	5	100078	1	0	stand01	呃，不错。这家伙是杭州金风镖局的少镖头，素来就爱跟我们长虹镖局对着掐……	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	6	100297	0	0	stand01	真好意思说啊？上回是谁的趟子手故意挡道，还给我一脚踹进水沟里的？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	7	100078	1	0	stand01	那是你们的人先挑衅！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	8	0	0	0	stand01	慢、慢！两位仁兄别生气！<br>说来今日江大侠寿宴，两位仁兄一定都会参加的吧？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	9	100078	1	0	stand01	这个自然。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	10	100297	1	0	stand01	不，我还有趟镖要送。把贺礼送给江大侠后就得先走啦。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	11	100078	1	0	stand01	我看是你们根本没收到请帖吧！哈哈哈！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	12	100297	1	0	stand01	给我睁大眼睛看清楚，这哪儿不是请帖？<br>不跟你浪费时间，<Z#2>兄弟，我先走一步啦，有机会来杭州金风镖局，我请你喝酒！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	13	0	0	0	stand01	好，陆兄再见！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532001	14	100078	1	0	stand01	<Z#1>兄，咱们待会江府见！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	1	100015	0	0	stand01	啊，是西门兄与青城派的首徒燕兄。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	2	100016	1	0	stand01	嘿，燕宇这家伙居然会和西门峰说话？可真稀奇！听听他们在说啥！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	4	100072	0	0	stand01	老子这些师弟跟我过招都过不了三招，一点用都没有！<br>早就听说燕兄的青城绝剑非同一般，机会难得，今日定要领教领教！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	5	100299	1	0	stand01	好。请西门兄指教。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	6	100072	0	0	stand01	爽快！我欣赏你！<br>嗯？谷兄？还有荆棘也来了？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	7	100016	0	0	stand01	别连名带姓叫我！还有那个＂也＂字是什么意思！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	8	100015	0	0	stand01	阿棘，莫要失礼！<br>对不住，西门兄请别介意。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	9	100072	1	0	stand01	哈，既然谷兄这么说，老子当然不会介意。<br>怎么，荆棘？你也要来打一场吗？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	10	100016	0	0	stand01	哈，求之不得！<br>燕兄也要打是吧？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	11	100299	1	0	stand01	嗯。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	12	100016	0	0	stand01	正好。<br>那么，再加上我这师弟打四人混战！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	13	0	0	0	stand01	我？！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	14	100016	0	0	stand01	不然还有谁？你二师兄我特别带你做实战训练，还不快感谢我？	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536001	15	100072	1	0	stand01	要打快点，我可等不及啦！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10537001	1	100072	1	0	stand01	爽快！可真是意犹未尽啊！	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10537001	2	100299	0	0	stand01	多谢诸位，此战甚是有趣。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
